"PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","PC19","PC20","PC21","PC22","PC23","PC24","PC25"
-2499981.8565394,-1397298.14701251,-233840.92936332,-32979.945356264,158533.407648589,26288.9130731641,44350.0294865552,18297.4168028915,-83292.1831809574,-279572.334552831,-418453.340662998,319342.851560057,131333.702470929,180741.16814412,-32340.924540628,-193977.157016407,101344.303769442,-76915.7708762812,-45823.7365659544,-205706.063796571,154288.983565785,125239.183463411,-92787.9675022624,224528.755912084,12744.2196017018
-1517975.0819554,-846882.637719429,-183489.684168688,-22977.7941029814,65082.9608284473,12786.2634812567,9784.91910471751,27570.7335770469,-42357.310169818,-133643.450644394,-322375.814497341,148288.042987607,131870.042628568,145074.868178978,-50491.9406845517,-25099.7729838336,35018.3325123873,-21057.747535374,-4636.95822028687,-74999.05909672,47469.1509924596,-41603.4783294317,-76060.7068764614,62815.1990495558,29513.6507108855
-2205307.0340104,-1227837.6756636,-242407.048928097,-22944.9188850929,173872.671132689,19508.05457532,34083.5737744905,29403.8141031375,-77487.5307206045,-81809.2857140753,-151728.883294722,223277.652201656,244372.011154382,219348.622321151,-78159.8388279805,-376000.901379011,121697.973534167,-162840.540225987,-109360.003795482,12636.5951157122,2085.89946949081,-119272.800703001,-149361.763706645,244071.229442563,-8534.2241803052
-1595722.10193458,-895134.102204602,-188271.012758814,-25314.3499647046,42790.7380393055,-537.015858240468,-69899.2102663171,119290.859346554,-39776.6954610069,-16837.7288810543,-264505.732697881,208801.024290142,105447.940474653,109188.558769636,-94135.3652449099,-124018.672768663,36787.1862608733,-17840.2473231556,-5083.81269622752,-29137.0825250368,26539.0061599271,-99792.558550669,-234433.185515831,149301.330151067,46743.4353367839
-2213306.33538402,-1238812.14390524,-223194.121307439,-20734.1034181354,162241.609170704,21188.5622749715,26242.329331747,37659.3281512214,-65432.8219562142,-129280.73919058,-168251.816818908,243672.506564822,179173.940996411,175768.722642074,-49703.5692244134,-275018.099041935,57995.5857587096,12446.4800291248,-17671.0724217686,-66979.9811373657,87452.179597437,10744.7271049218,-191118.738082204,212963.528420718,29823.7676211472
-1069249.09029599,-599822.568606232,-138400.191295152,-18808.3780352697,17066.1003951585,559.01356808599,-44759.6350276956,74336.9056132425,-17891.2932488947,-9419.15842696217,-207841.567198814,113645.877517956,22054.2635939467,43917.3911706293,-57024.098081681,-46355.1537078486,3185.18261878125,67612.8373166401,35698.0910083999,-47600.06688339,43818.3422681429,-31727.3744915762,-29849.3725616823,35480.8595431031,29209.7148278905
-3312144.66532883,-1843253.70885204,-306416.939026739,-28119.8902825864,297972.775753692,48249.6203471855,163968.256216464,-90330.3740544261,-118777.134128115,-394831.070688025,-354768.76530803,321234.5779495,343406.4810433,316907.287567309,-17514.6509647004,-392555.779244385,131230.606432375,-120822.093228642,-92993.415683887,-221010.716928142,86669.8603225834,-22118.5060782524,-243213.761398063,286017.233243012,52874.1038154109
-2771375.64597856,-1736508.22542556,3387423.78617348,505.546129257879,-678499.241040885,-60894.893895161,-216317.692887255,267006.244689355,-1476652.12375698,56427.601978082,-193176.641976676,30278.2988478906,-22983.9738610652,26798.0664669454,-12571.0576002365,143756.386784127,-17287.0027799103,30121.407515552,26351.1590429422,-75714.2537673044,71076.7832144216,100694.620804288,4120.24475479495,60579.9620634805,-8359.82022707043
-2795531.89054592,-1764736.36765955,3759856.30092223,4283.50375006241,-752790.737385018,-78153.8460513327,-268161.784902383,318453.056895052,-1691644.86723153,236214.58439756,-28475.6068397003,-33851.879695962,-67037.8112095706,-30728.1552933793,-44618.9265532971,-97736.97523357,23064.7929577367,-20081.7322127396,-15456.1222721319,96009.8477956201,-1259.90878485197,22252.8603114557,147957.229087688,-36234.3535784836,151333.486493343
-2364511.71295046,-1626737.55604922,5552843.07340334,20323.2179386743,-1255026.11529393,-139000.970799711,-459540.383598803,522693.534692466,-2872430.15510532,610802.868329466,157369.0243591,107336.905543334,158059.275424326,161754.894899986,-29708.2592872171,246902.470878362,86006.8836062234,-372594.750323741,-119171.226772459,85094.0039603034,-144484.637795792,-179500.812652656,34277.5332689868,-202106.822944387,661712.404183409
-2785898.52302798,-1786624.37156487,4417915.66435767,5641.70558007446,-906428.38705335,-88089.1789842045,-274429.604365811,338400.591843815,-2459542.61656544,179910.235740158,-154211.924933224,-51845.9551155109,68105.1459825521,81747.3976968908,17263.9036037564,-23418.2505473379,45755.6280915334,-120658.990187614,-64112.3258004811,28919.6457136483,-60593.5764774287,-39341.9549259477,192671.149004282,-129429.373599454,609323.298868924
-2304909.38848576,-1596327.89052631,5455979.85379571,24364.4263642279,-1221240.51774426,-141010.858795273,-487892.981906727,566397.150851449,-2821922.27650906,716455.770351546,360248.514031715,141926.90089127,202787.288268091,176941.850847452,-31519.2526136903,97785.2261387684,61459.7381472045,-251443.695942583,-84287.2289333321,175582.758723935,-105286.2625434,-102358.21980684,-55505.7551908246,-148224.922954201,570137.398061225
-4587486.3631394,-2792777.14193367,4072448.87526443,23916.1951567746,-585365.900856793,-31197.4334461161,-11508.1562645279,87530.797642419,-1992506.2740687,-90002.3436717275,61038.7770359419,66679.4788928964,373542.014847409,292651.296867244,165349.857579654,-15897.4453114572,-73387.3317426903,212651.241975296,44744.4237563057,-122328.059329228,9314.80639155004,-58406.7989725291,72100.8505682918,75516.7527876699,229172.497433012
-2585108.75805209,-1674763.52030499,4148544.16390815,12507.4413283487,-839614.940702565,-102483.544346223,-282463.350221181,162272.820461183,1846576.23212178,354454.407318187,-204384.844614407,13185.9912931051,32938.5694617154,42959.7525915966,-15093.0339903705,24270.4810401329,79176.1397670726,-228927.356412712,-72579.6266556161,58511.9985777866,-18820.9394043178,87743.3553879574,-37945.5654270421,79159.5903446488,-679744.68955177
-3023428.04138664,-1993312.50721074,5655254.53950519,21068.6009300865,-1181272.76828543,-122759.640184889,-382765.427165598,456210.2897938,-3154857.2662971,474542.527726456,142530.840339694,29848.2117268391,90432.5280773091,97316.6953504539,-23033.3734012592,96763.9945334167,120056.388558037,-419027.862192651,-156503.574650134,70192.7986368838,-153718.902253894,-122727.999550796,82859.5337766013,-239347.1916057,856227.681226252
-2466903.75050396,-1614522.16729449,4375270.98614808,16020.766539318,-908643.779641937,-92781.9423834508,-277609.411173102,300651.087761539,-1494129.59513025,297979.165189816,-18184.4201643748,34454.2951184399,119762.576735322,109823.61839994,63723.9701563186,59338.6980933873,8970.0824593877,-70860.3509898925,-25483.6447956827,-11796.8555105405,-19631.4450355609,-26173.9419734521,-53799.7303226914,42938.5441074752,-211382.852005714
-2646887.71745151,-1748395.29484252,5101670.942006,10149.1437588222,-1104177.866826,-117067.258544213,-382119.469131184,435434.979448019,-2515528.96664168,394675.05128041,-60315.1497199649,-18056.0073992819,23729.7567243781,51856.2708378783,-22515.4211356228,71816.1474212506,104584.587725489,-346603.834917971,-126856.179300013,88218.3890279658,-106948.357966345,-66107.9478114809,127247.040857253,-168693.741499565,442399.253396128
-4744133.53006575,-2940280.03728424,5180973.0098042,31673.8791549989,-813445.945346243,-85454.5481380391,-87842.4752001369,-75116.1991418632,2525306.5538164,134370.990677655,-126703.526717677,164397.533185172,380499.27195372,299138.665623725,56519.9529254089,-97278.4393334536,102294.836450198,-217766.429535471,-101630.823881641,-213019.960869206,-48540.546894862,-86580.3482634747,-275757.395645205,125650.759002653,-56560.1625528018
-2061764.9990119,-1347612.97248871,3612005.5536699,6655.34389844966,-771082.998819022,-83388.2567101614,-284529.787012036,319089.275446685,-1365861.33806713,273660.798031202,-47552.2854028158,16038.1908336289,82398.1344829451,88712.2497413124,-7277.68780930788,22687.0017182219,7703.11716897615,-38393.6933936934,-16769.3320593385,125335.795076126,1941.62082984351,64066.8756669522,102151.256694149,-31041.3343636402,-27113.2970444783
-3043478.96791694,-1906419.85723058,4148564.62962226,-10617.9254168293,-851363.660355021,-80055.773174392,-264046.97243467,330844.876270616,-2306057.60753128,-33282.3539795238,-489986.819396636,-7900.20860150481,50290.2996237207,95203.8603766404,-13223.8310790026,-116779.76941138,70728.6031920409,-99107.5893857972,-44269.1046347559,-109195.927182489,4676.46850736594,15694.0418597354,22669.5977544543,-84377.0475981061,582488.945837377
-1434893.41743206,-968860.39814847,2929871.18553758,-9813.89107959048,-740926.96247206,-87199.0247942504,-370689.02149082,415188.39381575,-1374326.79275684,195513.05184594,-275186.947111402,145036.449317636,55373.9441620371,113642.45101796,-96745.6496762641,316407.871156063,8009.94367499298,-81334.1779818777,4477.83091515385,-26105.2277452568,18763.9274985178,128038.725908313,-80328.6025624228,-24293.7885478787,192364.743989718
-2967080.73282802,-1870299.78837492,3686481.6097256,8151.73658009278,-744142.40156875,-76347.7503853905,-277227.87048445,344609.24585965,-1810641.9337706,272573.210460054,21497.9640916697,111963.834803219,99787.3574468778,111069.307530427,-64748.6897728553,167223.823332755,32601.8150004271,-162297.1480809,-50906.4131652287,74651.5990138414,-57392.5314376664,-79295.4697681124,-69979.9565041183,-11186.647536729,269162.527566522
-4114675.40377038,-2463872.63734535,2939146.74951946,9524.25411466959,-377525.830946206,-8400.87454046525,33876.3381240826,21289.6599702639,-1081772.82194175,-310113.369358457,-246405.46484107,14395.9141644661,185030.225123081,147747.352464615,105139.289408072,-59193.9633252018,-107998.622028653,402733.829485549,143679.778068213,-175090.891976795,167915.880750363,1171.41294290288,-266098.524126165,278774.531317325,-306385.268522721
-2769075.50568937,-1771649.45045953,4179604.62225782,11184.3093046457,-830323.516069124,-82954.1323555015,-249685.377044673,274917.181276041,-1127431.99113865,222605.680945064,-105420.598937201,-41238.5556767561,118167.197218784,103559.749675508,71011.0342298749,-78617.6258941,-19711.7688997119,55530.8223107619,13415.0184001021,64542.1315924592,1273.46281838575,-6803.6065317048,-50363.5999072628,149101.034284723,-530889.284479085
-2104877.66823419,-1405541.61462293,4142323.28685283,13201.7758114814,-882980.415671416,-97151.0992589932,-291038.430125427,287137.12776191,-504543.104561837,360398.576684957,-30200.5429154419,119065.884376396,290612.053132698,248425.346556452,76956.3928788824,10395.6163336736,7882.66662634946,-29135.77083304,-5156.99887054456,-19565.7070515046,22923.9018848435,10190.8912836781,-125180.775627943,173900.016865741,-663263.408591073
-3410520.85146301,-2109307.31420618,3596024.71715158,19823.087829517,-595250.188669433,-52695.4936398364,-108980.092815802,145897.48089593,-1260621.19176722,188715.218930108,177294.925540704,108488.768761776,255193.223473335,197480.509020795,48340.4138974491,-75405.2644674914,8172.24783982791,12784.3214212871,-18463.7646005045,-20316.2696067601,-21212.6332455723,-55313.0470122282,8324.87361609619,56382.5609622975,-149471.370572024
-3480444.16680836,-2137264.59329159,3655191.38043312,-2977.54478176546,-641808.408646899,-58173.2004215555,-149086.722872288,103365.172026547,731924.391758031,-109163.601580596,-481504.023757367,-33542.2424011308,6610.16832537994,39856.3759652689,-1283.459760595,-93235.9468095842,55734.5059478253,-29271.0783474686,-20290.3016014296,-105394.21800993,123805.596012932,194657.949611182,-84520.7601425895,300385.239805897,-908105.928567975
-4272904.16172487,-2628893.2546131,4607966.69288845,15677.3227634461,-783912.994706779,-65058.1479021267,-142150.847855246,189912.900855306,-1776821.46286628,76457.786566875,-77010.6243599197,-21228.9545891958,229787.019420226,197377.684542962,24169.3949693822,-112131.280735509,41729.1345843932,-90490.6312938259,-76098.3468710846,209342.539338657,-36026.3504985481,-54969.0705628629,178165.932348522,-30701.5300430491,-38882.3945029099
-2515111.1111654,-1625321.40961721,4073185.88594965,462.86395220081,-876077.29269879,-90695.1155527595,-324923.086631751,392734.324564415,-2293089.67755966,236851.217717604,-138196.39554638,32820.9115686078,2963.88967625054,48757.5700921004,-70036.608925786,151741.377224996,115897.25076094,-390877.48834922,-149117.104888294,18836.8813005566,-96924.0537910145,-70034.9548996684,-15802.2808533331,-33852.728795854,536816.400333784
-1801147.02500141,-1242602.44544842,4355529.74441518,7303.2888291796,-986280.959022876,-119479.025186152,-401980.845215453,378661.807038,-32439.271751199,457592.016559036,-106954.762266863,123382.889517464,240818.876289851,225759.411034042,37220.1111105574,-62159.0026889075,43323.8152970869,-109727.211071857,-41703.3124137541,45615.7882674101,4954.45357154321,117877.93859554,-118972.327077783,188785.317002565,-848511.242617421
-2868562.93333131,-1795609.04225424,3362009.47098959,10893.1014564722,-617520.604438623,-70764.5632304449,-204635.77520027,249954.036428245,-981894.134349931,376864.12086776,200239.48078157,259564.303935599,473317.140753372,382538.313812037,-3138.26200068344,-236590.82121049,78781.4717344254,-150011.397806418,-81087.4497379904,73159.3900721381,-51920.0933638807,-135350.888978548,-220803.102742227,146475.638675733,-373465.502997641
-2035388.28258499,-1307892.85727582,3083956.48918553,-9207.03151377988,-694151.845963787,-75055.93828764,-315916.327517499,362791.728240609,-1351348.03390994,50296.7089494485,-316702.629508594,81637.8034637094,-51964.8377977752,22269.3512807429,-88980.3643251906,213711.21016918,10262.3392180788,-24725.8182584898,13635.7216357651,-117777.176561049,45884.4874164275,212036.194423473,-89047.8394423275,39816.3284923366,54829.2834062274
-2193714.04762756,-1406751.94626534,3370033.17628631,-2941.52558900197,-732120.220266655,-75441.4365398226,-285933.205810309,327823.925118824,-1493711.58177403,111113.557932161,-262280.216937225,-52915.7543927197,-116333.645866222,-49125.427205518,-66985.0895176524,154084.020172211,8306.57128123275,-63743.4616795074,-11689.8354920257,50815.1643333451,-4872.9353633422,81742.9157563626,-5426.42176498586,5407.9314816994,30093.3350046002
-1432658.5689632,-938417.045904419,2237830.07707832,-5983.20974694498,-538591.529144462,-74042.6060437658,-296882.290111228,304004.362694638,392248.276610078,394520.523427558,-25699.8158027255,258346.102340896,249846.571551378,226322.128775412,-37111.0876427076,-113655.627079802,7445.65741954705,84459.8168214293,51222.898281729,-54093.2507636424,80618.1480717502,45774.162333379,-262859.844538164,313314.396694932,-987299.131092547
-3099695.30423172,-1940719.02553952,3958106.39775443,1300.2576822209,-758156.075101132,-71157.4637461754,-207131.178160761,241121.430953514,-1437829.64813637,115984.323806961,-181485.41425161,-23684.2326075766,37404.8801097499,51592.0947952547,18829.3696528891,-98984.6917452783,53226.4623472479,-77021.5627431646,-43786.1419213991,-76457.8077181611,757.000180490998,51198.0790745306,121108.128111855,63516.1560746634,-246707.241315144
-2987896.30230958,-1908964.29547065,4377951.53224907,12196.9533133757,-846131.021397976,-104029.525049915,-244009.591290564,76440.0822911578,3071961.5413158,273296.572986322,-361735.978018056,54872.5211994613,287433.817422545,249636.396702515,76735.3268454804,-231355.694834237,33517.1421045157,-46.883500841282,-17190.3248028791,8891.39829308963,3383.1480371468,67270.4581525882,-31881.9182272833,117507.913205038,-463464.220173984
-3024537.24897829,-1910161.08207952,4069525.73184191,11149.1608571112,-785501.282255709,-76003.6675863396,-239406.894614775,267821.724213656,-1530731.26786613,207316.029282192,-14890.0174497733,-71787.5856628055,-229691.38486046,-166799.797337161,-29566.8370037067,89588.468112025,54808.0601491359,-202132.497730253,-72984.8962811303,-55799.3241893183,-31190.7542709208,28299.1090198875,24125.376892077,86656.1181213864,-223976.272653033
-2016020.86795085,-1349257.58408611,3978172.37598071,6519.90441527109,-907985.726378245,-103900.674087491,-380890.099360952,444094.652431511,-2053257.65934304,450531.702979668,83420.463212359,135460.935757476,145742.732134778,154166.776939661,-48809.960760579,99586.7440025191,32721.7007924852,-114825.201282756,-27921.8132661125,85993.0671697808,-33268.7049853912,-8161.28939352448,95803.1972281602,-128178.512019235,382267.558563601
-3135070.06743147,-2024625.41788075,4959065.24561819,18323.2269178465,-990907.78427666,-108226.096896058,-272322.247911418,200648.057484425,916968.643826668,289882.792507078,-225411.354198705,153763.311337481,451871.450956769,386337.937797791,72020.7742518159,16492.9669769812,45777.1126499976,-150272.315202957,-71316.2866690634,-4668.93455206087,-34684.7097809346,-175417.283333251,-319551.42310559,278672.561350328,-447209.990132478
-1763314.55857364,-1165497.95046315,3088543.08379538,-3825.69519941632,-744269.614351533,-88128.5736993282,-363156.249988579,415027.037511757,-1244867.3969285,371467.924294537,-70838.5157171854,175009.465508647,127398.662068958,156475.928306809,-62761.4678326246,167131.584551141,36612.148254179,-143172.233942833,-32643.0446148771,8520.96800855282,-16725.3830916964,32866.0187340967,-68243.3462653422,43180.7748634731,-48694.8167677328
-2262565.85596939,-1486636.3922585,4080455.32255871,4030.64884603224,-890338.652944758,-98672.6480873514,-322073.011195279,340366.797404181,-875294.782242355,362795.537596537,-132277.443339027,78030.7222626574,243857.156243968,232283.483651811,10954.4373702601,431.709878040475,36455.8302038426,-129607.948591612,-30978.9955541664,121636.732689518,-73.9996782623609,-8312.78113493618,-155215.879610403,91427.8016205705,-727768.173401752
-4188037.60170087,-2575029.85303279,4441130.04307281,11250.8877079533,-760473.682135978,-61724.9693019418,-157028.992889352,217339.69764288,-1998217.71038747,43266.2545378788,-90440.7643074102,-108078.098057992,-4539.64770977326,6453.67071379428,38982.9502239176,-130220.047894421,-2893.88431316939,58295.2736962293,-17877.1417633247,-8614.34289047644,-29861.1970283486,-66565.8695407404,201283.063664633,87126.443502075,83088.4656942294
-2439666.4318094,-1599219.97645406,4274836.98297738,13888.7266564043,-889130.219099047,-97125.2343061086,-311787.247704358,359782.175221761,-1776375.44191075,412850.844142149,138178.93146966,108785.071239849,183926.627208937,154752.173483318,2545.59957547299,531.990255721474,63743.2061133153,-198522.649651651,-79652.8180354544,65475.7403083588,-47954.5658167587,-24687.250001485,-23796.4149912542,23739.3394297042,-54911.0263411502
-1851140.00302365,-1256251.27950346,4062744.8218518,5354.18319444086,-923691.005635211,-102751.192448541,-354569.516704071,377658.800124244,-1355268.93204404,349974.960881341,-91197.9502839696,65519.6788222534,25314.9534589835,51973.1296972955,-11254.2985334828,121880.829608337,52055.3517915514,-165149.748714489,-39592.1771858759,-69687.3937797737,-5538.07753082004,37210.4268072341,-121311.530404122,67418.7457413616,-323763.367546144
-1959456.64859013,-1362213.56295602,4788317.6758565,22670.6361107544,-1015994.07720809,-139847.661130148,-350352.959168611,127821.416261503,3830583.36537074,515479.853231064,-200398.689901479,195677.095426918,435740.117382528,361673.088723868,80719.3677118489,-118413.560433028,68922.1925991424,-129810.482833365,-57038.3071752225,-58811.7078938195,-28384.4556030904,51976.7647880755,-82424.3794465038,22150.4603516956,133797.423534318
-2553380.19065958,-1601527.7671028,3283764.41229763,-5272.5765263268,-687125.020825981,-67140.1083512176,-253786.6574429,304827.06213902,-1358679.88935508,24967.6449511568,-359333.478068681,4215.07273247137,55564.9263409262,92877.417458796,-27442.120012079,55944.1623692031,-17729.8053514807,50606.1562850453,27023.4136815128,82452.601650979,38158.4510732164,71965.2163987252,-79601.9870679436,43340.1019515728,-50956.0676582446
-4406016.08198077,-2737891.87478842,5052210.56110159,16760.756684697,-862578.142563153,-81715.9813361155,-192506.0509737,207933.240200878,-857885.012853413,189623.29402491,2316.36626558414,58859.2398870736,186990.432331967,147841.01299998,34786.0010299858,-207939.467492124,87945.2930101066,-166305.63231647,-90101.9606356893,-128741.672610495,-7802.64431036785,-35226.7900764868,-241502.725628888,388085.905557324,-1099008.19478969
-4222870.51493595,-2619311.48554794,4821169.04235259,13929.0917487021,-864408.589662789,-73895.0201558136,-211732.558070116,266978.755588431,-2688255.68884537,106549.756227931,-17477.6001620516,-129506.160397876,-442512.677129631,-330360.377489609,-124918.621075201,160771.467421946,137770.325177077,-421848.971756831,-144928.875484713,-181769.265711927,-115974.022957085,-77066.2393754111,23997.0755639436,-135275.264558371,749770.723201192
-1287032.49715789,-951039.106512809,4107500.55953447,2759.86769938618,-1048998.18227001,-131839.575457827,-509247.720660471,545671.295807695,-1401187.15936464,664267.325748797,40066.851444208,174566.642918398,147772.481839933,171126.791362884,-67448.1442957663,147268.416801254,47403.5780274092,-185231.462254379,-39580.1565512222,169639.723004619,-35718.4566811352,37730.1393645647,8846.10542444984,-49749.3625203798,-263337.16877273
-1937285.690308,-1320863.75538146,4417224.94414371,7461.50894406157,-1011727.32151754,-108902.990967569,-392254.363570524,454546.288056229,-2436324.99647136,410372.525404685,-10850.4099244499,25318.9223488487,23096.552461733,62321.0331524193,-35293.2676518639,190368.130798387,85534.4075749721,-335960.844405396,-118116.979872951,108588.712346859,-75646.7084104862,11078.3715576174,173332.611559907,-189334.914187839,656182.699611223
-2828054.25025682,-1845056.35009752,4815587.29516837,15033.7116361077,-1014790.9466562,-101235.345197152,-326386.461869795,398066.844241866,-2320274.13470119,319007.315892157,-8908.42359578082,88819.3075094481,353734.229917064,319461.696792099,27896.0612135583,148945.565240737,-21007.4754064671,-24588.746601066,-1917.92687305279,237873.952299432,-4204.24139608156,-28768.909512947,27837.8964956815,-127416.859050389,294392.520247376
-2398083.97656783,-1526435.82819472,3356226.30359737,6183.57328980232,-676441.007751938,-68891.813561525,-202807.599257058,218252.194999776,-660017.945522087,215598.065801516,-70148.3704054999,178520.728870479,268000.690260075,245137.439629565,40806.1936319066,7487.57106593835,32315.0550505025,-80358.8520319906,-32546.5416775742,-59559.2850055231,33907.6292287808,11701.6718992052,-115229.698558397,150996.011799572,-529778.499683253
-2461365.30610896,-1649496.60507721,4972617.39040241,21580.2435860499,-1071198.35830263,-118892.343680557,-389712.133245499,436655.498710666,-1831058.60280247,536091.077536684,154564.270492075,100407.461907267,234746.767903632,203144.18502154,16582.1511521566,33963.6279654936,17627.1933963355,-125154.994106751,-38446.3053265183,190969.110990605,-54396.6587185162,-109764.206393421,-136173.893767869,37392.3193124382,-172445.940412336
-3364947.00767476,-2068697.28038012,3315144.38636482,-6840.62341563723,-647176.867134447,-74079.3089778503,-308330.9308803,386224.071434645,-1507715.78658451,210260.161460504,-116320.497780043,199133.452735965,139115.187592094,162505.692472258,-108355.727069719,-124290.794660785,73016.92635939,-145483.232931112,-53573.0598790159,5379.86422806732,-27035.4712131659,5895.35637486676,-199119.841983828,75294.8154052502,126493.270835778
-2583313.91618899,-1657775.96630147,3890510.52993482,14216.5181840283,-801712.708193161,-89137.6008396593,-314583.915443904,362432.648028664,-1670399.38515916,450653.532448405,171059.234344185,-39747.7478150395,122.461633534292,8674.88263488894,-69461.5542254634,5608.52603411598,42113.4976142333,-177155.178627891,-75591.9702471048,382734.085984997,-96485.368755572,-33517.8637702892,207455.916478754,-136054.20201296,50522.3096809557
-626699.888325506,-372245.114320893,-188885.813406574,-52271.9598320341,-185675.966214834,-74102.4664972661,-994952.425759112,1238187.43292136,83318.2256855538,-636390.297328218,285609.652843575,-59487.8494880978,41070.5251690132,11245.6498164158,25236.7642663647,17434.5500848572,-1810.52303532733,5697.03903705919,11491.8035133858,-51728.9561340988,-22359.3553490469,20369.7052917116,-87179.9830395982,10401.7421265571,23330.0914507036
-1093770.03158795,-632193.103821314,-231396.555158113,-59039.8225310401,-170166.389776201,-73255.6798800288,-990027.647599373,1230156.07402084,75948.779598293,-596003.076353555,169335.482845775,-47039.5188308147,-32092.0352773315,-28160.9203298662,-54967.5030463261,-39860.51792906,21123.4027395539,-42986.026400994,-4096.46201518878,56908.6891008085,-3393.62400532961,55807.3028270189,-166986.292743968,88022.5613622078,-1149.5353276376
-562002.463990632,-361467.950309641,-207602.308693122,-79963.3178252309,-380280.113954736,-121418.554928945,-1420901.1233147,1748040.53567792,82355.2092816796,-503244.731679424,280044.754920602,215795.536832507,23192.4396548646,61941.6601980937,-143075.974347971,65105.5210248903,-18211.0920850957,173405.263141487,97364.482664035,19471.658974048,158079.842628702,403412.94067593,-301917.515430481,149821.673818529,-12235.139504381
-788469.504451,-466022.251248836,-239877.932217427,-60665.134181663,-192261.806172552,-84880.5776772753,-1322166.23281344,1674696.47802487,132225.427629645,-1081619.3476227,582840.947300188,-269329.014174954,85745.4502539343,-21748.1379154113,181008.471983863,-3500.06283425298,16374.8230661106,-66122.1010542624,-20254.869470049,-111821.247200779,-64041.5182693601,-162984.400455724,25571.970642043,-52381.6520850335,30533.4174397071
-1084755.44200028,-628975.301679676,-230347.268264533,-62293.6442104927,-185507.638848298,-74100.5720058247,-1039547.31487134,1302104.84711927,73739.8030073006,-700278.00287923,176374.146192794,-53453.0464261917,26357.1983505691,10266.6896664775,-12563.2271351466,-38337.7275607778,29437.5111528066,-11060.345708584,6502.14278059007,266.359302368378,26144.0140153392,29411.4703105294,-90000.700641811,66224.0316564091,1120.57820744359
-778745.116226163,-458248.678279318,-221433.122888498,-54518.8707585699,-177827.484757734,-67723.0933862415,-1126210.73442985,1430843.91783937,134649.726508569,-893951.297161037,521800.935199903,-255339.447891937,-13627.431581506,-82203.87087001,133968.116966553,47540.1464376841,11668.7240395821,-67480.9554983061,-40743.3379947764,-90120.0075628382,-38071.6100867983,40506.607933536,-7822.9445602562,-54426.3917950736,4621.28863931446
-677072.311806269,-402679.554846249,-221639.271489854,-57524.2391856327,-185331.913835237,-78440.8560417404,-1266272.90381245,1611909.06369607,130467.096256458,-1059430.79207894,556955.236031199,-273999.713771322,92931.1659256053,-10910.1306312096,185896.520040275,26761.2088592602,11295.5562146262,-75048.2058159597,-25529.941055078,-96333.8005209715,-64295.320451023,-114733.521847192,33228.2552222062,-49428.3170591987,19832.6258102167
-669785.205136119,-411140.189537936,-230095.06533068,-63523.5804843842,-283660.609160277,-90528.2228071549,-1047332.71051993,1301123.76539293,55939.9778958664,-173686.335999543,166515.873527791,190867.990596581,70521.666838198,95301.7480669779,-154675.384338244,42587.9693831358,-8659.16975661001,109426.031560563,82417.8003185433,-27934.8025029458,68984.7850728357,185887.203639094,-283868.0277228,90273.0663356172,40871.3035894221
-570208.940149198,-349849.242759799,-218871.905718255,-70709.9766440062,-271581.575671492,-103156.349835757,-1516922.72748151,1906062.76040118,145841.016461251,-1180344.30172625,610127.980599091,-279980.111087721,160549.525526172,37343.9425864578,223570.189584259,24974.8674802779,3569.73806287434,-40825.0374376654,-9366.5576085587,-126649.622121,-42339.5553138193,-141969.273322369,81804.0768596702,-41126.1276500435,-102.056259548964
-980604.959967485,-578861.262495232,-260866.483071369,-72286.1404925681,-246979.411988485,-93366.3683367271,-1409249.22709719,1779244.89281103,137135.332947935,-1072434.68956019,493772.321328109,-212866.788726898,107865.462260573,20363.9610986602,127619.45370508,29087.7880058102,25004.4989309018,-65296.8435269242,-22019.9191636534,-58928.9949811503,-35070.0365315808,-126184.514530984,64139.0953893237,-17433.5572559212,-27085.4453750292
-637588.222560733,-380987.313451282,-222514.763532081,-67700.6162341244,-232032.490750617,-90647.2658083523,-1463422.60675548,1863204.74794996,147928.319796036,-1250859.40055516,651267.663285734,-331469.99460915,173332.492925252,34071.9547163381,258891.647363021,-32412.9382955323,2481.51420968878,-50017.6640335208,-40216.993862806,-96807.5799738043,-56105.2126564026,-96474.4756575338,82385.3698983072,-54687.8967592402,4627.73269566931
-916932.804306014,-541811.166377201,-266981.396208106,-64745.4701484333,-190595.591989512,-91510.5926271534,-1491978.35237805,1892843.21137406,162351.051775606,-1319465.49587716,719999.090950498,-360397.167850317,79230.7144238371,-51476.5975453852,235123.745189295,18250.3400757566,23908.6647856872,-118122.734634842,-42830.6194833388,-135377.253196595,-109251.501898517,-215574.903733359,38879.3327303029,-61128.8536296615,21540.2322724534
-802369.730407756,-464618.562343889,-213681.04947581,-55424.9226756375,-167316.909530779,-71225.7349498376,-1075392.96455633,1352487.53109509,112776.722228195,-823152.626572418,399963.3302383,-189497.308925688,4670.83549483919,-53221.813713613,83169.1673298781,-2325.0637738314,294.865666384821,-40118.2004845073,-15891.4223611103,-79581.7526902012,-25075.6836415263,3460.42905001927,-52965.6293008406,97.0642677161311,20247.2384596643
