"PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","PC19","PC20","PC21","PC22","PC23","PC24","PC25"
-1461715.73653287,-879387.474306354,-688237.727983937,-225016.564790801,-2207452.45535477,135927.402163109,306623.418919705,-346096.422668348,21072.6306592648,-60675.7237705245,399328.05856412,-98704.7169865368,-60664.4638367429,-96944.1033782721,114972.697200615,58008.5519483093,-6703.83552379025,-288721.837338687,543388.224478448,-67608.1663473864,12446.1013007663,53624.0725041141,26941.7431551733,-36025.0951671939,-10791.6125603564
-1467997.26278636,-861198.812134683,-507660.853325718,-147613.561103744,-1349078.09620322,78902.0730723326,139820.430278405,-152254.226261566,18119.2050738916,49999.5857602692,254769.672719629,53599.8695785027,-153760.272071223,-136023.467056147,-32637.2341048279,20773.7061675297,17451.5595563878,-138402.436436474,316120.228771371,-224734.514521861,-469.270947511678,-5648.57178307687,-10097.4693104634,-46332.7549955399,21050.9448964238
-1287484.2352875,-768320.500589581,-594471.958740704,-199139.719279152,-1877073.26447763,90650.4977541492,175094.213961093,-190802.413476585,14129.4569649335,-38171.5652906527,69721.7830344187,-99658.0281156324,-45311.0480354924,-42175.4618025707,-45452.3317064222,116954.402998046,-14642.3940786733,274369.344165639,-681283.743792251,92400.4730018617,-43602.4479647113,25097.0884416156,-14173.3212464755,25932.9738042426,-29102.4007991688
-546378.537768597,-339088.847214009,-373392.654396159,-123211.978924048,-1175242.93238439,40498.8771298767,4351.13466755402,-6619.72977820038,4087.29010928417,180518.46312994,110130.507079759,87135.7728074555,30791.4684928478,33342.779920947,-57608.6904050028,29516.011319679,-16624.5518906748,76868.7008797491,-14083.4174868702,34870.2114658633,-11805.8811086424,-61580.1379120725,66420.3023134794,-85701.136041467,-2880.52192309728
-1445257.00367372,-843729.019799707,-483856.29308713,-144947.28393498,-1273505.55687551,72124.9675886728,95490.0308412486,-95468.2969617336,18820.7230814204,-12858.6013380972,-89325.2044610675,-112674.115013656,-155717.436735478,-113059.661437652,-81744.6124741782,161298.791789944,-7825.04332576554,173989.790190189,-462932.584077955,29707.0037813847,-28849.9558412328,-64521.4311504962,-46630.6230529337,6511.99619919774,-9569.34917285856
-762062.965250661,-484869.414871947,-679902.962181946,-269511.119932893,-2637482.88386226,126819.699333894,225458.941090122,-265952.960419886,-1027.46645371822,-66283.0813936077,165463.76463144,-46253.7774861479,51502.9861141013,13944.7364415324,145744.669628806,-197479.832093695,470.508220323576,-248342.551200002,651558.118595744,-26151.1609597182,57645.0365792031,114717.8666073,-23850.8932999038,43315.686455545,9634.68001162749
-1170776.91697054,-701522.591330406,-589455.003935037,-211538.169979492,-2017898.55171997,111592.857106132,218777.985932139,-248069.862436085,6822.39392271309,-127694.867876861,31847.2972710496,-97924.4609540931,-34542.6672619298,-39015.4633690034,-19575.3381388607,90857.1375746927,-23078.8501387538,274909.691247888,-571266.231457116,16036.719564525,-49310.0594030918,-65838.9113517485,-30475.5452593693,-18094.0817916967,1467.66910570459
-1840177.07490287,-1081637.76884863,-772766.540585821,-269426.830179656,-2500423.59378049,155556.804638806,354360.451897017,-395952.924033892,-8263.87946462585,-340011.378396658,-20328.6847028631,-126675.533617015,30596.1967415713,9107.26341679067,70098.0798944823,12560.2891163719,25654.9148026819,-142532.384150786,-36510.6024812676,100883.026106365,11519.2723567473,55338.5166761738,-29260.5788896863,65900.0631554852,-35501.4447248466
-936670.897466906,-577058.686286673,-658442.965481315,-247647.4349709,-2408526.58602055,123906.591506692,243887.106032051,-284508.228651873,-4511.00527505111,-90552.925162429,169508.153355327,-48474.5433311035,70312.1026496221,27316.0962210906,100450.873781403,-122940.942624732,-333.319457342494,-141219.533389992,358445.271077454,-13696.8511327848,21597.9142641017,42639.0293391714,-13671.5367892976,-23824.8171286152,21566.1640854866
-1558388.95458662,-932553.853329238,-736595.947156647,-245989.611648513,-2339255.83316741,134671.851447424,290904.911318565,-325118.784972418,8943.29503491848,-152512.644921665,205252.218475549,-3155.65415048683,-8603.70841602022,-18426.5231896097,39480.9800263968,134117.699852009,17192.3049030215,-128338.707086849,-5757.32769880026,-28109.1165475965,12455.2323444791,136761.90810467,78250.2920832248,47712.8132830594,-62471.007406877
-1450355.79274653,-866837.284074878,-750354.980001261,-273778.101288997,-2593105.22385598,148435.674624735,312191.830038889,-355273.942657787,2920.88171836214,-234397.746292276,63569.4959992226,-132128.219269437,-32250.2349769764,-49203.0522805243,98565.2144254426,-69762.9085887666,31212.0834286834,-283535.206644236,388694.649622142,20685.3420447838,42384.3457189723,105386.35024475,-25171.8685495776,55852.784521869,-7714.18053473422
-1296184.50421684,-762290.121920395,-539964.705753669,-186070.044312667,-1700858.98882208,90746.1952569104,157664.011436184,-174508.943086235,-2955.39959054053,-121548.839395116,-75687.1061230819,-42594.268591602,-7636.83208658036,-1992.39805325264,-26363.4218598342,31474.2783290348,-9984.23114439321,160795.871409481,-316050.139465897,25431.2837747164,-12000.9672457908,-7466.69749663468,-23778.1217527776,27552.9233140936,274.689433622175
-1068972.29604471,-642389.486598933,-591631.430285343,-213543.174925995,-1996257.72761986,101013.9755865,174134.737079509,-192534.334557696,-6667.05362997569,-68838.0375765337,-734.532949225924,-72353.6499736286,44183.0269302263,27727.1431921728,61442.5020672946,-81016.9013690387,20886.3777201349,-127225.223850314,194139.954113903,28607.8072284349,37829.31310779,76710.3317361257,-503.933071990023,52843.4782471325,-4040.11383762514
-1386319.39638064,-815892.058246398,-504165.928877416,-157538.954771681,-1465284.25608663,84799.6587358973,148654.029230596,-163746.192800664,22117.3213543155,-78991.187336424,33463.3398443998,-41429.9610347811,-144859.522399978,-110539.218699678,-80969.3493027476,207607.802528153,-42420.9824637167,247199.411073246,-402331.934813569,11607.0219445188,-27422.5240287294,-75875.0656064647,-6176.38706305799,-31657.7004040966,-3950.06112420995
-1312651.96905633,-783260.566677267,-685694.584897403,-248389.859120531,-2352534.73967758,129259.7825339,263102.960683471,-303751.435485275,5124.57149718049,-178998.205427261,51930.1592387269,-108145.135942603,-40262.231074631,-51521.1787940255,60171.9541463606,-64912.5837886592,34174.1067329328,-307452.159514165,436464.384416402,79182.4695810384,31440.4397805379,18000.2727967953,4586.71069672526,26043.2382414553,-15352.3092470185
-1268695.97566509,-750739.452869048,-624030.193886328,-221906.375900488,-2058040.55290469,99834.1030075614,154138.143906292,-167431.173624045,-6427.65494542014,-46277.7119483064,-28067.3103405283,-103210.46759001,22111.462076342,6674.08757831912,10862.4132361072,-209545.940456267,18190.8367405165,-153419.915843817,326400.737506649,233619.713738076,32153.1796769652,-44376.1508135711,-41967.185363361,59229.6381851159,-927.81777558141
-1456927.78582514,-873145.51384955,-753100.805764982,-265708.509153246,-2493686.00159444,128064.733009132,224420.093555892,-259416.308370919,-2630.25694297477,-101346.05860578,51511.2196086402,-41621.4311652812,15123.3414685586,5843.87813969492,-21269.7608805476,4549.60711719515,46567.0722292864,-36514.0487976908,-298507.445203887,41577.9924565418,-17431.1193476722,40508.4335123763,-81841.5230920895,93940.2302638893,-21030.1795790472
-637826.399004762,-410051.314658288,-532613.814960616,-194075.987433106,-1924569.19732416,85082.7482716179,119329.425566572,-151185.921874009,23527.231941204,105258.813715045,259200.625258519,-13351.6318449049,-104019.046793665,-100326.91642073,-35935.8668683607,59507.8775225162,2774.56878452542,117578.02653554,-276321.491484461,-104525.680487994,-41680.286517695,6875.80376532461,-15202.9587578781,3352.61568604275,-1511.40639952561
-1027586.45444657,-618344.88983995,-578016.547028789,-209752.688112616,-1960902.90702361,92282.4971144512,136075.641189355,-158349.769225446,8.03048490456636,-22466.9541408112,11968.4298309147,-35408.7274933199,-16729.9097420661,-18011.6822535087,3545.92335369465,-93894.9764069612,24180.0474652258,-98035.8358662222,128472.204753282,34738.223733573,13584.2963310144,346.35689407254,-13098.1513266141,45185.961886951,-7402.76870649463
-1319402.54131884,-793728.276440146,-725841.581408261,-263055.306794721,-2521290.59686401,134645.278721392,281786.446067726,-329642.747173129,-5949.69301359227,-160123.279626288,88483.8547038935,-82018.8799377102,67866.598209962,26799.6594065578,92500.8281554547,-69942.6044580261,-19329.6357498329,-27949.899435076,178871.407206471,32408.4325282259,7150.00996346925,-38920.1590675513,-6760.46614190172,-46873.6085987802,29402.7732032693
-919205.074740807,-572076.643078974,-709398.213869881,-276789.501476588,-2697835.50201276,133269.418353495,251612.95618837,-297389.402317958,-9455.89953481732,-108320.176577154,100378.235942345,-68047.8693519393,103402.376794192,56605.6611922355,63872.1940030567,-130450.81325622,-27962.2139114085,289278.301692348,-433121.565588547,53497.4555063696,-25927.3458075213,12019.4405890031,-62392.6380010808,11612.542136635,21552.7412682525
-1290330.59157114,-751252.785336655,-478090.38145502,-154755.213227955,-1336217.5642964,51203.3647175938,68695.0261101263,-70696.0672439519,-11839.0754585282,-18227.4681684822,-100388.874003401,70730.9597685227,56293.5895227371,64185.5235452759,-53821.2714901925,-53383.479620919,26553.4808377722,-37795.8834008179,36606.0132134522,35655.4292023525,13737.2976921927,-40244.5604414221,43815.3942298317,-161.860676043141,-6367.728867488
-779193.420189979,-494067.951831528,-635018.925804458,-234094.260447615,-2301081.52843322,104327.704321122,157915.502905671,-191528.59748771,6843.6850104162,60171.5511168364,190867.541285137,-12211.2899704015,24786.0468484437,4403.01179050704,1249.1709437738,17318.0621028609,-22144.1747610335,180769.141261641,-272807.027701321,-12510.871661515,-25878.3621270659,11471.2897807422,-15528.5049972316,-376.426063867574,2471.29755364385
-1678212.63648666,-988270.613731334,-775709.040286982,-282225.249507387,-2584063.69439767,149878.211884039,323351.394605554,-366626.817115977,-15431.994199023,-324071.149944346,-139677.666386679,-127024.840782027,36014.844737491,22274.5687176076,91623.8861095036,-55601.3970152828,46002.336812747,-233635.725353335,150689.895487791,-3046.5009325577,16128.6459186757,35087.9385938802,3628.2371005854,28883.7233316363,-14020.0193074509
-881554.124806421,-552418.613125564,-627995.696935664,-226757.791409498,-2278821.92041352,118764.316905126,235932.068198452,-281113.020645179,21745.2217968457,-75.079407522298,376666.342336077,-58420.8820795687,-57257.5380799934,-87845.6007615612,56439.1394516103,-35958.4915564894,-12746.0541324993,-38884.1568300455,106359.88031697,-8336.04089245667,-16542.4889324969,36659.1593290799,-24725.975382542,1390.21249007602,2457.25846845241
-1553067.74211005,-943758.453987701,-884766.147364762,-314704.356926526,-3060458.959323,169881.711303357,359844.347768035,-418534.080715824,10599.9600670985,-141347.334457255,291452.92613117,-87340.8193422474,2928.57636510517,-36507.2968999691,116979.141864674,21295.4765444879,-17891.398172153,-91582.9025561493,246911.640968237,-61468.5762812419,9230.90552127196,64604.89594661,62270.1400410514,-49468.1319958611,-2978.58864398053
-1647690.58596639,-958035.379231248,-546197.415660153,-167499.746522204,-1488792.57773094,87170.5702968394,154067.835494928,-171545.007850864,22751.8615983023,-86054.3722523305,16836.2821915475,-46239.6361692775,-192541.432559402,-148881.971132912,-101664.458220329,106799.951868247,-3618.19778003285,152448.912185143,-325726.774451797,-3855.17396490779,-27265.0749768816,-50026.812270946,95333.7736132398,-35629.4717024116,-26763.7785446167
-1327226.34417187,-796904.539725483,-676324.398020568,-234019.357335975,-2199273.36543744,115220.119881166,195602.675445276,-218158.686383188,5006.15476775482,-44024.7777082282,78332.5766808546,-45657.8206024641,-11203.822159669,-14139.2739777278,7104.4507263337,47169.3584083257,19196.4862166421,-62295.1692825748,-28749.4878499756,7813.129463268,4437.35889916758,26945.5200363436,29685.9136728745,11138.7980741704,-26144.9252894532
-2630468.77888651,-1515471.39925616,-485960.562427815,-57925.7245991717,-480704.027656429,74593.2496535506,195615.673092089,-174265.797320571,23060.0687811281,-53750.3720568326,281311.987292318,134248.518559585,-6876.64197336875,6625.1260193307,-57741.6831033734,607205.660063327,-146947.849923655,273534.818884234,-74833.2278189441,76637.8525175613,34192.7804474223,-76805.9495795226,18423.813672306,-148327.379956866,-3643.397660382
-539030.817730527,-349226.376473086,-524297.608337004,-199323.442112263,-1967676.78600479,85403.4389445642,122597.65554177,-149934.377534631,5879.1766009685,60520.5992967029,172179.392874177,5751.84292768716,14325.015670196,-4284.76787752116,41852.2815703233,-86638.3558515753,2623.51068151812,-136892.06241597,343997.585806447,16235.1677352452,26102.7010251888,28444.2001311542,-28199.2959946306,15673.6542437934,7938.07059347973
-1476042.58085919,-855735.357855529,-472169.691555924,-138951.936756131,-1187329.02205428,60494.2332047631,63675.9923274188,-60331.9247541869,3951.39230400696,-27670.2915300371,-138640.058153402,28751.2412855452,-63318.6967650789,-22011.2376806709,-120877.263879187,134703.828472969,-20832.6359430326,241775.240613013,-414018.20187083,62299.5740843529,-10594.6803747379,-84857.1734919409,31451.9713795133,-40267.887344867,-8993.89588907527
-1080795.89128978,-646633.241625871,-529089.769701108,-183201.511201309,-1709602.71245479,82507.8323417501,116252.388056532,-133939.047992695,5769.02581776899,-42736.3923730682,-14083.4374529576,17941.0911191597,-7668.85384494114,8057.65203041666,-100634.104480876,141798.227529669,-23022.0590305095,388467.428280009,-784703.002483411,7474.18175123099,-59583.7091390845,-39137.1515872656,11383.3256585978,-12590.6705818462,-8493.74798383591
-601578.265949762,-376360.47659269,-441033.011540951,-154308.227540598,-1511302.21777083,64179.4742635663,72995.1437827977,-82987.6795927896,-3648.0882486468,116959.562453154,146883.449107087,40293.4698025309,98570.9824022515,71231.0802950227,46551.2697814287,-31894.6024705614,-34946.8271495998,-67526.8792814924,400164.85817751,54597.9571066924,24184.6480665038,-46515.5805838712,20615.4739100194,-51551.8703614845,8111.0428682952
-783560.646867514,-488524.400443629,-567678.29827108,-205034.536613799,-2011601.68177708,96229.4159703764,163837.51027889,-191366.729773607,1616.81889418069,48482.216067244,234907.435542041,12298.6561679147,46197.3742399324,13429.0266374679,52022.7134326597,-94964.8509864005,-979.654361245193,-130168.833919008,339591.622374409,-1691.44701693963,6356.78335300747,-16209.5606658699,-16462.1770242212,-20652.1420393835,13994.7633356571
-1441610.77398089,-853060.275710803,-637240.262756662,-221212.879415044,-2061907.16281635,120347.974762875,252550.069369227,-279006.737208001,-10569.8110540284,-185570.60051678,-4290.84695865934,-64205.9766093336,51419.6319522844,29798.3973026453,87299.8962624381,-13635.3607844698,6953.31880750917,-194728.571001963,378815.119952714,-12467.0051865969,45795.3450330909,15441.4346078956,-21597.5129582106,32785.5525675753,8832.06105581913
-1354851.6016934,-795329.520837163,-573943.24203062,-197928.82329537,-1820463.41558335,99328.4614076316,182057.205912198,-197254.945120984,-10121.8332623665,-114218.720364371,-58744.8749157611,-72891.7502715821,60500.9006744733,42608.3895271655,25421.3763894908,-100401.554693768,-48749.2110922867,193416.996328361,-73037.6829096171,145729.583657671,4231.6748124389,-79295.7548975467,20639.822247888,-62386.3064082752,21239.31327159
-1360385.74666192,-792793.07383617,-507988.140542781,-160467.217903628,-1389880.24279078,68342.1680933416,79085.9150235593,-77172.2673652483,-5621.65566711473,-449.33421144423,-140403.962139579,5770.47065276551,-16778.515911234,7950.50949579168,-62840.673801897,35271.2960039906,-2539.05725097233,65510.7307762607,-53457.892662205,2252.54267706652,3395.51643993365,-94302.1674736853,45379.2816680403,-75571.5809816741,10325.1398715435
-837310.397775133,-516801.242411872,-500005.454200347,-165795.63674828,-1615571.78795316,75600.0205904663,114247.071242266,-128438.030678642,4575.18804312744,125803.400244964,265344.387131816,70067.7649367959,27341.5373260865,7626.55492316179,36383.2302195154,41761.4651636089,-2604.61895366353,-148772.672348835,388623.287267946,-138088.466891631,6725.42497245684,-18757.3396920678,26484.1083241792,-35421.2977759566,4955.58550669332
-1448823.95984045,-856648.575131046,-674679.794352606,-245978.323236303,-2297029.59892887,135032.198428213,297718.780938988,-336966.429607148,-2163.17633524442,-278324.492532999,-23192.540434976,-119615.005509929,-23541.8173153102,-34796.8813795585,91440.1879921829,-46616.9527880606,22134.9463974014,-248690.327302812,365994.353989782,3170.68714493471,31549.5816712901,30026.0914810068,21335.4612233475,44523.5950689508,-19958.3383659256
-1048607.09583551,-633767.353661519,-592024.915973893,-208892.808588199,-2010555.77463693,105522.996984552,196081.450800451,-222895.002019676,1384.63892906887,-88273.1817741275,73402.3998201216,-37182.6792207597,38986.3978783835,24194.07933873,11978.0022939057,61024.8431840111,-20990.1178995778,92123.9715948818,-218775.09571717,110081.123762876,-17874.4270699975,-769.609192341389,-11126.2186461874,-4592.55750714895,-16717.4587774237
-1091780.34287542,-662189.899570265,-636080.329882659,-238440.623460779,-2292094.00540437,123057.758251698,254809.40732403,-302805.70097332,1472.23331914384,-169407.481732456,85216.5219132793,-59814.0336090094,-9916.55041429617,-26316.1392046856,27666.743793022,19048.026194499,-7040.07303886129,180439.388014615,-377943.818881293,-90201.0445884234,-28013.8339992168,28735.5262289324,-11132.2727960475,16095.4060182669,8352.3279338855
-1561616.02288216,-943916.638985749,-755132.257919212,-243178.734080478,-2422788.28338826,153880.367447963,374754.810133142,-416292.255619376,628.733188078124,-62888.0896120213,577973.325323528,10942.4623471797,119314.205216774,30769.7029691104,160802.924882363,10235.9492968219,-31011.0512108561,-176591.165229384,449854.733160102,-137322.05945168,-22562.6318764915,-287.221639924834,-15913.4706439671,-81946.7602357742,18943.4783803372
-1793116.09647226,-1038733.81165582,-574683.489858683,-177477.610863296,-1551549.86289324,98056.7980949677,193821.136879147,-204014.472023864,977.715715454079,-165589.630189821,-98437.287433363,-66187.4333025133,-87525.9837835958,-65280.1241232346,4666.37137332757,32816.9719100348,11772.49446802,-149624.042484874,250948.322361656,-28643.3903461791,27030.5453277944,-60967.5994338061,-9237.5752020995,6214.01068556198,5344.14821580454
-1044582.7801989,-628166.396498053,-537906.525353204,-182824.40086084,-1721734.14106543,87208.0121681123,140920.015330459,-154246.759067614,-5210.84595187484,23834.1973732251,123800.079040874,24160.421259396,59793.6890321675,40284.9727965804,9029.89971479556,-7441.00250564738,-4492.7278966255,35975.1764135384,1268.63268901532,-54317.5699669562,-9278.33301987463,17458.5633836489,9350.62239803424,-40658.7169375543,8393.13790394631
-1991189.26678219,-1148268.90570387,-525600.490635236,-135523.917859876,-1124750.70194257,86240.4722861538,152715.348672872,-140650.954015427,23946.8328758981,-46367.7093364634,-44019.8725604208,-238114.174662868,-184133.575428071,-148905.421704348,-32595.5146164778,169634.493343215,919.866342243234,1098.10332548553,-254111.934867469,124904.313002421,-14608.0553802135,-5779.16323941543,17124.6024951635,17443.4674548401,-55427.1340733353
-658582.396269153,-410872.769147511,-440551.601867473,-140280.317972477,-1326643.89042597,47678.5496750769,1407.57536749413,4328.21657440035,3615.62869697243,269096.90675804,151032.889437995,38988.5688237925,37645.9609659684,30600.8739257727,-935.87109429086,17146.8244119141,-2186.53932095839,-88400.8399601891,266122.537282947,-39683.2647427854,2636.43455174582,-37350.5271085709,39124.686870994,-66794.5560487538,6434.62304543349
-953135.773926697,-580145.610322118,-588058.611817358,-216388.463623071,-2050973.94974611,96274.0109354178,146644.342176985,-169294.749143713,-2221.6411832787,-16794.2185522243,53699.5821184244,-1865.45613260365,19786.1349492288,12445.8979061063,-2240.18120545352,-40194.7968849509,-1855.17197702873,87349.4123581811,-109177.691104781,-11392.404393467,-3068.56971916747,-6872.68831888921,44393.3657432901,12296.4832247624,-9952.57837669885
-1270058.47991801,-760638.17269064,-652664.87820246,-229420.143073447,-2192600.71145791,117831.820497915,246344.169085429,-281549.639170609,21234.0834785063,-107244.764953906,149764.891950717,-131834.091349393,-104167.639711249,-107625.651622059,46312.4368902894,8654.96216892453,11967.6140431742,-145211.351148552,114850.321170994,43493.5052956565,4272.85832769594,64757.0377429368,-42487.6286524518,25611.6600200956,-10287.618308414
-645779.732897016,-407209.682419109,-504178.389297426,-180763.839881352,-1736167.06173044,66307.1274274174,54702.5815298095,-68587.7761537804,3267.46556801233,167555.11901461,155079.714357233,57612.0041494952,26061.1194612863,20759.0198080871,-57587.011518644,-33528.1144816861,-596.303971528769,252172.965692705,-462300.566510344,-28011.1965309622,-35427.7516773305,14572.5392607219,24528.0913250632,-3386.22727283654,-2568.72754722196
-787356.824325003,-466678.422850257,-299341.337605194,-74551.6826083799,-619028.855354961,-21472.6306068158,-83461.199949818,90598.9048267733,4528.59532517589,264488.518620295,79147.615348109,148368.045670799,3146.99729093961,26555.510213106,-105228.282851394,60357.4891284608,6957.0869530682,-750.423806899375,50271.5707382108,-9135.93167924272,-2292.14218836948,-30931.3220104816,83145.1772686072,-92022.8636652379,-9132.9393685433
-1109446.95458135,-667672.064147997,-516895.31942299,-162580.573931669,-1553098.75072879,75788.2615557761,119108.600824929,-128391.209991629,6078.63932480222,108783.887187395,224511.497054538,43444.2086012373,27101.7660508598,8796.44931100083,-1103.5074322148,24534.160448905,-24467.4191377531,83428.1752134662,-5896.13973045837,-44562.9839534078,-8649.41066226088,-24803.5088405151,-23962.2801000219,-25066.8384114968,15844.9960457036
-1333480.39606837,-787911.325676682,-568176.991108052,-190251.360235489,-1743018.85118363,87601.5990067537,125376.161877612,-131632.94580458,-8882.97345405693,-66626.5309189045,-92340.0247208171,7916.62059508989,67574.2935287749,71372.3718861099,-54625.4256755489,119768.806777861,-47116.3426201514,314161.41207228,-447857.241452507,85978.2625846651,-15999.8438151721,-65413.2827536914,18914.6232754474,-16638.531392648,-7034.31755182189
-528462.411341964,-346911.088967371,-556180.603890606,-210882.812128606,-2084805.90141868,31109.2798099421,139446.138793015,-155469.41482587,3975.87319526355,82559.9598610264,213760.2246316,35946.3179970902,46990.9475751252,23384.9932241552,-10070.7487523749,-27606.5029770433,-7285.16132995444,141215.160663619,-243846.453430387,-26849.7067646896,-40882.8118598674,-28290.724102544,-15208.1076663898,-29766.5212281642,9582.22602832635
-1551952.66062462,-914026.099082319,-646588.61754304,-217686.657977767,-2012634.78444702,82066.2483117092,224320.887332409,-235432.809712712,-6019.0830095958,-114988.506087413,34848.5543091283,-48627.1690149622,38200.1127250889,17477.478054294,66735.1594060799,-101270.542267131,-84.0036833618986,-215010.693693753,556512.350685613,78871.9253475441,60715.2191406964,5986.400953221,-11702.684855318,17615.587500228,14921.8679664473
-1469034.9446804,-876794.103203958,-743189.857640953,-267875.762050621,-2542552.13539364,144273.749748684,295397.950791314,-330532.689149926,4118.35185594765,-179468.093469526,64565.6260292735,-175082.548664129,-28787.2553834665,-51945.1872681283,125538.701764919,-110131.476560517,8077.35882420062,-313996.323739469,570241.425477089,89437.0727904673,40530.3185077579,18353.8381231681,-31097.3141956749,69890.2123232502,-14389.1462087522
-1300134.0053108,-782940.680352936,-665008.147500623,-221056.288806502,-2147141.18888902,115275.493828368,265439.018857395,-289026.557847573,-14821.0950906713,-44726.7031567669,328942.077211157,48778.7013613699,179943.36615338,109051.132059854,125190.516593577,-100388.319698984,-24719.8104347304,-153248.121982345,476471.785584165,-17925.8550334072,9154.32527047477,11182.4581032322,-30489.5875757868,-39211.0082421003,23626.8833290001
-674701.768601158,-414295.702330407,-376292.996587839,-113774.008508903,-1059172.78037805,32437.0224276943,-36428.1755214492,47330.3015350823,2586.59924378971,259334.023681452,101629.614781103,108966.192491816,37164.2939931425,45974.8367381572,-73010.3677561811,98605.1229713915,-26163.8955167609,158637.088335705,-99321.0378086448,-57375.3428764588,-10014.5251889516,-72271.2944799987,47029.8334215875,-62378.8949359199,6269.23620782131
-1319553.94474808,-785168.144092077,-699927.2901521,-259594.980342861,-2403986.92792417,115489.215181301,234601.925166767,-262758.037297936,-12365.6861438864,-159182.480185447,-13776.9484457618,-74951.2262698634,48740.9921036782,25456.2134792334,81635.4995906674,-233488.5130739,45588.7192672398,-259811.916508676,380674.785054173,63192.9634345502,44447.8690471214,95555.5871215766,-23342.417765767,73859.1394174266,-5347.6681255993
-509376.850897988,-318027.123551106,-339933.86801201,-113701.590829586,-1088456.65814209,37025.8266325396,-486.624766663666,-3172.31629045364,8757.28002086918,168685.700142674,125186.753551539,88934.8458665436,-28699.1263357874,-16416.3236987542,-51165.9843189607,31334.924059265,-16058.5186935207,55851.9736183935,83019.6447250865,-62716.7313011325,-3362.67458501733,-57585.0262436211,44896.2289150738,-54884.9396685154,7300.81021919008
-1481741.48520623,-872949.962152482,-617536.128107512,-209900.827743832,-1921793.86338946,107424.02726024,192663.034313568,-210889.918915442,1826.64983896993,-116977.689533436,-32780.2833430608,-90202.5689224786,-43675.9799327747,-37513.3678004438,27682.1854771095,-16761.3304824744,9593.75892753475,-99652.3402468946,121060.592164259,33557.49584146,22680.7338762706,17329.5813686592,-27417.5515880777,68748.135513928,-15855.089979959
-757631.610372881,-485987.307367794,-679425.070450027,-257229.543675463,-2579893.25297916,127511.550203573,242495.831499486,-295040.714142064,8724.91027379628,-36484.6466756983,276788.675691161,-80687.8823068595,59678.9132869333,10207.2184971487,92134.0008010978,-31642.1010612696,-36918.7252531737,79328.0458418728,-49615.6776466879,83190.3664022554,-14165.7101723438,44670.5832076904,-35966.9461889244,-23413.6131885151,11419.4102070855
-1079856.25797158,-632621.994432689,-525160.829144208,-168215.031118382,-1619656.18309276,72746.3862043218,147548.292076905,-157841.312824501,-3820.6549887654,84668.533989829,255882.01751531,38114.711915637,88540.3646675862,49084.0797286507,49201.5003351642,-37023.4682871229,-17690.7261420028,-123917.370828316,427484.820880405,11339.9013914488,7978.34464765638,-43453.3565084297,66435.4267753363,-55633.0592077969,281.383612958754
-1476888.90234466,-878500.172757054,-643977.19757832,-214264.433026784,-2060849.10011247,120990.887321897,253034.911367005,-286313.517640003,17270.5599740287,-139036.036235797,149185.495174366,-79067.3936384381,-104995.793031694,-106278.890557634,38946.9662422583,25612.6420820513,-14668.9068189801,-111612.962738963,245660.751835831,20978.4741370374,28708.1136007983,-496.198038022467,-157273.947009077,49289.4610291992,33372.3222402127
-1277771.66951132,-777585.209096189,-749189.031269454,-279734.043251017,-2728929.82502477,154483.525006511,341347.833124302,-392824.60070717,-3139.01518168752,-225089.866417075,126818.546034253,-132807.681785299,57076.8586420484,9426.65166985105,136007.147523905,13159.1287151533,-26018.4627658071,-22061.7846409166,103003.020237344,-27660.5378340629,2943.30331541538,9780.89401381904,-45272.6551107427,37632.1244744095,13450.6772186119
-550814.214238674,-345776.56645469,-406438.50060736,-137817.225075666,-1296490.1904342,45364.5671251098,-3446.20866217626,7946.37060293253,838.990691933075,224224.40945795,76447.6575758979,7179.69430883915,42915.1917476116,36538.4607761441,-3294.58982797087,-19953.5127167309,-9280.31688516999,16743.8230259916,113424.925600521,-29699.5051389412,-4538.54686927051,-38136.966848222,19824.0050972744,-65283.3328291852,14974.3977458623
-1185789.05280634,-707615.548148175,-595867.575615024,-206371.302951555,-1930279.77756812,97757.9167816573,167267.878848314,-189128.624290364,1603.43811136202,-30053.4299265851,68246.6600544855,-23886.6442298793,-21434.4742448667,-27244.5924948335,26097.6378661992,-89434.9122204033,18771.2573497068,-202332.473016975,417367.107429125,7090.68516006759,29646.8454011408,-21326.0251966199,-38.1600019584679,-36051.2056917639,18074.8805649551
-1199437.60619348,-715633.295217322,-585768.169640292,-206321.250818953,-1940436.79630747,108331.975275488,217423.66321893,-244300.689114005,-354.388406259061,-117547.03792925,56627.7335009353,-81189.7738545097,5839.94967387141,-10059.9434336659,38138.2643100528,-258.264944184445,6111.37161441844,9806.45464389505,-88455.4108366787,-19449.5023826668,-9836.62515962212,13545.8669531556,23988.4852387271,6157.48419427386,-6918.23844812695
-1737928.37547043,-997010.501435586,-438353.851316385,-112121.651353164,-889910.437616886,63663.8715747043,111850.322308458,-98000.9449241787,-9268.98027742143,-40064.2293407837,-65595.8729535675,8137.7785529714,7726.85958712921,18296.5518336071,-39525.9178325295,47771.4625484771,-24181.5397581854,147682.650154225,-71560.2802020277,-44640.2144250261,9050.028994613,-47118.9370832882,73455.4523200065,-105878.72147379,21442.0181674282
